id,link,style,location,company,area,decade,floor,direction,address,price,pricepm,education,subway,imglink
90,3_187337061.htm,2室2厅,渝中,重庆天地雍江御庭,82,2014,低层,北向,化龙桥-化龙桥瑞天路51号(原化龙桥嘉陵路),170,20732,false,0,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/3/M11/44/687b9da414da43798dab2b6aece31b1a/220x165c.jpg
91,3_186718214.htm,2室2厅,渝中,文化大厦,88.67,2000,中层,南北向,解放碑-重庆市渝中区临江门,88,9924,false,2,http://cdnsfb.soufunimg.com/viewimage/1/2018_9/11/M18/26/32629334cdbf414d95b93c7ac96a8867/220x165c.jpg
92,3_187121992.htm,2室2厅,渝中,重庆天地雍江悦庭,100,2010,中层,南向,化龙桥-化龙桥瑞天路138号(原化龙桥嘉陵路),190,19000,false,0,http://img11.soufunimg.com/viewimage/agents/2018_11/09/M08/10/72/ChCE4lvlG7uIdlzcAADmPSR0OrAABHP1QKPyW0AAOZV146/220x165c.jpg
93,3_187267553.htm,2室1厅,渝中,升伟中环广场,40,2013,中层,南北向,大坪-歇虎路50号,60,15000,false,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/15/M13/53/5ec3efe04fcb4a4aaa4948f1ad0d2267/220x165c.jpg
94,3_187012730.htm,3室2厅,渝中,重庆天地雍江艺庭,141,2011,高层,东北向,化龙桥-瑞天路138号,300,21277,false,0,http://cdnsfb.soufunimg.com/viewimage/1/2018_10/15/M17/22/91fa5d445d15483da31dec45205823e6/220x165c.jpg
95,3_186365204.htm,3室2厅,渝中,南国丽景,160,2013,高层,北向,朝天门-重庆市渝中区沧白路66号,300,18750,false,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_9/22/M18/1/6284ee89c1c14c33a093e843887a6e8e/220x165c.jpg
96,3_187410905.htm,3室2厅,渝中,融创白象街,148,2017,中层,东南向,解放碑-解放碑凯旋路,365,24662,false,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/7/M20/12/24ab288efcf54f1d9299da42e9819908/220x165c.jpg
97,3_187376776.htm,1室1厅,渝中,和泓江山国际,32,2016,中层,南北向,大坪-肖家湾公交车站旁(大坪医院往两路口方向的肖家,50,15625,false,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/18/M21/57/491b70a42c52416684588dda3076dffd/220x165c.jpg
98,3_186749824.htm,5室3厅,渝中,来福士广场住宅,330,2013,低层,南北向,朝天门-重庆市渝中区朝天门广场,1800,54545,false,0,http://cdnsfb.soufunimg.com/viewimage/1/2018_10/23/M13/30/f7fd5a224bd44f53a8a62bc76fc6b2f8/220x165c.jpg
99,3_187411756.htm,2室1厅,渝中,重庆天地雍江艺庭,92,2013,中层,东向,化龙桥-瑞天路138号,210,22826,false,0,http://cdnsfb.soufunimg.com/viewimage/1/2018_9/1/M15/32/5df07bfc105448188cb7171c5fe2b1d5/220x165c.jpg
100,3_186988260.htm,4室2厅,渝中,恒大名都,160.3,2014,低层,东南向,大坪-石油路1号,320,19963,true,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/4/M9/39/50c24e9e16eb48ae9fcd2403fee49dd0/220x165c.jpg
101,3_185061567.htm,4室2厅,渝中,兵工局家属楼,180,2009,低层,南北向,黄沙溪-渝中区大坪正街万友康年旁,179,9944,true,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_8/21/M12/42/4f6837e6b99f4feaaad93d4cd894a76e/220x165c.jpg
102,3_186427733.htm,3室1厅,渝中,春森路小区,70.5,2000,中层,南北向,上清寺-重庆市渝中区两路口春森路附近,59,8369,false,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_10/14/M16/29/a320fe17efd94101a4572f3d8c3baf7e/220x165c.jpg
103,3_187247773.htm,3室1厅,渝中,恒大名都,118,2013,中层,西南向,大坪-石油路1号,250,21186,true,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/14/M18/11/93bf1589067248a3b542be4aa1a44a6f/220x165c.jpg
104,3_187018253.htm,2室2厅,渝中,来福士广场住宅,125,2013,中层,南向,朝天门-重庆市渝中区朝天门广场,488,39040,false,0,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/5/M12/14/4ae90a666c7e482e8a450d9a46d92e5c/220x165c.jpg
105,3_185307656.htm,2室2厅,渝中,万科锦尚,67,2016,高层,东向,大坪-大坪商圈歇虎路(虎头岩转盘旁),125,18657,true,0,http://cdnsfb.soufunimg.com/viewimage/1/2018_9/13/M16/4/2bf670a3efc2482e97baadf717619e88/220x165c.jpg
106,3_186720150.htm,3室2厅,渝中,万科锦程,122,2014,高层,北向,大坪-大坪正街160号,280,22951,true,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_10/16/M19/48/4defdb0cc1ab4bcfa3e2bf4f5ebf7933/220x165c.jpg
107,3_187071103.htm,2室1厅,渝中,渝建村,57,2000,中层,南向,上清寺-重庆市渝中区大溪沟附近,57,10000,false,2,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/7/M14/14/d6891870ca094023bc09cc0f5008614a/220x165c.jpg
108,3_185964969.htm,4室2厅,渝中,来福士广场住宅,284,2013,高层,南向,朝天门-重庆市渝中区朝天门广场,999,35176,false,0,http://cdnsfb.soufunimg.com/viewimage/1/2018_9/3/M19/32/57e65afbff474ea7aa68bec29c6806be/220x165c.jpg
109,3_186277892.htm,2室2厅,渝中,重庆天地雍江艺庭,95,2013,中层,南向,化龙桥-瑞天路138号,200,21053,false,0,http://cdnsfb.soufunimg.com/viewimage/1/2018_10/10/M10/27/00ae4ab3a38b4f249638780e91736aea/220x165c.jpg
110,3_186880353.htm,4室2厅,渝中,来福士广场住宅,212.3,2013,中层,南北向,朝天门-重庆市渝中区朝天门广场,888.8,41865,false,0,http://cdnsfb.soufunimg.com/viewimage/1/2018_10/30/M17/53/a95921209be247f98a1c942dde4e28e8/220x165c.jpg
111,3_186945115.htm,3室2厅,渝中,协信公馆,164,2018,中层,南向,一号桥-胜利路132号,380,23171,true,2,http://cdnsfb.soufunimg.com/viewimage/1/2018_8/18/M20/9/649eaa1b324040fd9d3e2b0286adc903/220x165c.jpg
112,3_187262194.htm,2室2厅,渝中,协信阿卡迪亚,70,2012,低层,北向,大坪-高九路虎头岩黄荆社13号,108,15429,false,0,http://img11.soufunimg.com/viewimage/agents/2018_11/15/M10/10/91/ChCE4lvs29aIK94oAADpGS2-Av4ABHb9AKgmLUAAOkx256/220x165c.jpg
113,3_187035181.htm,3室2厅,渝中,万科重庆天地翡翠方舟,145,2013,中层,南向,化龙桥-渝中瑞天路158号(天地湖旁),285,19655,false,0,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/4/M18/58/1347b780455249dfb2036fe65535611b/220x165c.jpg
114,10_187372035.htm,6室3厅,渝中,协信阿卡迪亚别墅,335,2012,高层,东向,大坪-大坪六店子虎头岩365米山顶,320,9552,false,0,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/20/M9/27/2c87b57f6c32415ca7ab2368942ed666/220x165c.jpg
115,3_187125980.htm,4室2厅,渝中,重庆天地雍江悦庭,165,2013,中层,南北向,化龙桥-化龙桥瑞天路138号(原化龙桥嘉陵路),400,24242,false,0,http://cdnsfb.soufunimg.com/viewimage/1/2018_7/29/M0/9/a2ee654aca4c4071ace3b2c089d9e884/220x165c.jpg
116,3_186810756.htm,2室1厅,渝中,来福士广场住宅,130,2018,高层,南向,朝天门-重庆市渝中区朝天门广场,499,38385,false,0,http://cdnsfb.soufunimg.com/viewimage/1/2018_10/27/M21/37/39de8d15da654e76a916d0198307d55b/220x165c.jpg
117,3_186890697.htm,3室2厅,渝中,重庆天地雍江艺庭,110.96,2010,中层,南向,化龙桥-瑞天路138号,225,20278,false,0,http://img11.soufunimg.com/viewimage/agents/2018_09/28/M08/0F/B9/ChCE4luuArCIXXggAACj-9YMRNUABGHjQKnaSkAAKQT862/220x165c.jpg
118,3_187081941.htm,2室2厅,渝中,科普大厦,81,2004,中层,南向,上清寺-重庆渝中区华福巷30号,93,11481,false,2,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/7/M19/48/9b99242032dd4686b68989573211b278/220x165c.jpg
119,3_185569882.htm,4室2厅,渝中,鹅岭,169,2017,高层,南北向,两路口-鹅岭公园旁,460,27219,false,2,http://img11.soufunimg.com/viewimage/agents/2018_09/19/M0F/0F/8E/ChCE4VuiNYWIN0LJAAJyUclfkxQABF3EAMhZt0AAnJp412/220x165c.jpg
120,3_181785222.htm,1室1厅,渝中,日月光解放碑1号,83,2015,高层,南向,解放碑-民权路88号,180,21687,false,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_7/2/M19/59/1efe518fec9d4a3eb06ce9a1540f1f74/220x165c.jpg
121,3_187202884.htm,2室1厅,渝中,财信渝中城,63,2017,中层,南向,解放碑-中山一路6号(七星岗车站旁),140,22222,false,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/11/M21/9/6aac8c84af3e438f948f078b6015ca31/220x165c.jpg
122,3_187146241.htm,4室2厅,渝中,协信公馆,209,2013,高层,南向,一号桥-胜利路132号,585,27990,true,2,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/10/M11/25/ff40a8eb07964ef297a1868e933416c8/220x165c.jpg
123,3_184428088.htm,2室2厅,渝中,大唐诺亚,73.51,2014,高层,南北向,解放碑-长滨路太平门码头(湖广会馆旁),160,21766,false,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_8/26/M11/28/6bbf9f875f6e4c91997d86077af9332c/220x165c.jpg
124,3_187155109.htm,2室2厅,渝中,和泓江山国际,66,2017,高层,南向,大坪-肖家湾公交车站旁(大坪医院往两路口方向的肖家,97,14697,false,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_9/30/M11/33/fe5d4dc3ebdc4c7eabf169a4a9f2f113/220x165c.jpg
125,3_187011482.htm,3室2厅,渝中,来福士广场住宅,195,2013,中层,南向,朝天门-重庆市渝中区朝天门广场,578,29641,false,0,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/4/M22/42/d708144e1f1f431784e64b954e89da48/220x165c.jpg
126,3_187390007.htm,1室1厅,渝中,和泓江山国际,31,2013,中层,西向,大坪-肖家湾公交车站旁(大坪医院往两路口方向的肖家,51,16452,false,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/19/M21/57/bcb029b1311a49249b7cdcf245595df4/220x165c.jpg
127,3_187271926.htm,2室1厅,渝中,海客瀛洲,61.78,2006,中层,西向,朝天门-长滨路17号,100,16186,false,1,http://img11.soufunimg.com/viewimage/agents/2018_11/15/M09/10/94/ChCE4lvtMK2IbcOCAAEUMqf2iG8ABHc2gKsasEAARRK036/220x165c.jpg
128,3_187023411.htm,4室2厅,渝中,协信公馆,208,2016,中层,南向,一号桥-胜利路132号,520,25000,true,2,http://cdnsfb.soufunimg.com/viewimage/1/2018_10/2/M18/49/4f754aced7bd438a8060d735b8174a92/220x165c.jpg
129,3_187395710.htm,1室1厅,渝中,解放碑181,38.55,2013,高层,东向,解放碑-解放碑八一路181号,63,16342,false,2,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/21/M9/49/0e375719bdbe495fa69ee5e22cf34227/220x165c.jpg
130,3_187238873.htm,3室2厅,渝中,万科锦程,97,2013,中层,南向,大坪-大坪正街160号,195,20103,true,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/14/M12/19/7bd0a0d0a7294596b22efb9029e277b2/220x165c.jpg
131,3_187399170.htm,4室2厅,渝中,来福士广场住宅,331,2018,高层,南向,朝天门-重庆市渝中区朝天门广场,1500,45317,false,0,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/21/M11/5/db1a55427ecf4cb8a9bb2d35a253c7f4/220x165c.jpg
132,3_187378726.htm,3室1厅,渝中,升伟中环广场,67,2013,中层,东南向,大坪-歇虎路50号,76,11343,false,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/20/M12/30/5b53a365ffc9430f8707bdeeb3852ebb/220x165c.jpg
133,3_186241362.htm,3室2厅,渝中,来福士广场住宅,208,2018,中层,南向,朝天门-重庆市渝中区朝天门广场,688,33077,false,0,http://cdnsfb.soufunimg.com/viewimage/1/2018_9/17/M20/32/efe6275f59464c1398c7eaab9972d781/220x165c.jpg
134,3_187366709.htm,1室1厅,渝中,机电大厦,46,2000,中层,北向,上清寺-渝中区中山三路155号,80,17391,true,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/19/M18/49/e3118420c9604091a8cafeca6a8fe9b3/220x165c.jpg
135,3_187246721.htm,2室2厅,渝中,重庆天地雍江悦庭,84,2010,中层,北向,化龙桥-化龙桥瑞天路138号(原化龙桥嘉陵路),155,18452,false,0,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/2/M15/31/9a790f63514a46258789508d5664886f/220x165c.jpg
136,3_187298754.htm,2室1厅,渝中,渝中静园小区,76,2002,中层,北向,上清寺-渝中区大溪沟人民支路,80,10526,false,2,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/16/M17/22/54f6ab014bbf4fe895ef2aa261da42fd/220x165c.jpg
137,3_185717522.htm,3室1厅,渝中,日月光解放碑1号,71,2012,低层,北向,解放碑-民权路88号,175,24648,false,1,http://img11.soufunimg.com/viewimage/agents/2018_09/23/M15/0F/A2/ChCE4FunB32IGALuAADcqsuXxUQABF-jwDVGxsAANzC989/220x165c.jpg
138,3_187237935.htm,3室2厅,渝中,日月光解放碑1号,135.8,2012,高层,东向,解放碑-民权路88号,400,29455,false,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/9/M16/16/131f80e1171e459287c4c9b9c4d34ee1/220x165c.jpg
139,3_187414613.htm,1室1厅,渝中,书香苑,44,2013,高层,南向,上清寺-华福巷(重庆人民大礼堂旁),80,18182,false,2,http://cdnsfb.soufunimg.com/viewimage/1/2018_9/12/M18/36/fbf6ef81a9a947479772fa88403d31e3/220x165c.jpg
140,3_186609069.htm,2室2厅,渝中,长帆江岸公馆,79,2011,高层,北向,上清寺-李子坝正街156号,120,15190,false,2,http://img11.soufunimg.com/viewimage/agents/2018_10/20/M14/10/12/ChCE4VvLDJiILHIZAAGQdwghmd8ABGqYgEdCGUAAZCP260/220x165c.jpg
141,3_187337068.htm,2室2厅,渝中,重庆天地雍江艺庭,113,2011,中层,西向,化龙桥-瑞天路138号,210,18584,false,0,http://cdnsfb.soufunimg.com/viewimage/1/2018_7/17/M14/27/f7fce0f89a904adda8d507edb8a03fdc/220x165c.jpg
142,3_186865287.htm,2室2厅,渝中,重庆天地雍江翠�,93,2014,中层,东南向,化龙桥-化龙桥瑞天路138号(原化龙桥嘉陵路),190,20430,false,0,http://img11.soufunimg.com/viewimage/agents/2018_08/24/M00/0F/06/ChCE4Vt_tM6IQnQaAADUupc2awgABFB6QIZTPYAANTS092/220x165c.jpg
143,3_186793604.htm,3室1厅,渝中,商社时代峰汇地块,79.57,2013,低层,北向,大坪-虎头岩石油路8号(五一技师学院旁),138,17343,false,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_10/27/M11/34/6a61237c26a240388a7825e64743d0fb/220x165c.jpg
144,3_187022810.htm,3室2厅,渝中,和泓江山国际,91.8,2014,中层,南向,大坪-肖家湾公交车站旁(大坪医院往两路口方向的肖家,160,17429,false,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_9/8/M13/7/c0928951e6114441b2662ddba3708457/220x165c.jpg
145,3_186101815.htm,3室1厅,渝中,巴蜀路小区,91,2009,中层,南向,一号桥-渝中区黄花园巴蜀路3号,120,13187,true,2,http://img11.soufunimg.com/viewimage/agents/2018_10/04/M1A/0F/CD/ChCE4Fu11eeINmMeAAIb-0NIZvQABGPfgBlIK8AAhwT483/220x165c.jpg
146,3_184538532.htm,2室2厅,渝中,金银苑,81.8,2013,中层,南向,大坪-重庆市渝中区大坪金银湾(渝洲新都旁),121,14792,false,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_8/28/M17/14/ea2dbb34d0654fdab1ccd150589ce53b/220x165c.jpg
147,3_186389628.htm,3室2厅,渝中,鹰冠小区,110,2002,中层,东向,两路口-重庆市渝中区长江一路58号,115,10455,true,1,http://img11.soufunimg.com/viewimage/agents/2018_10/13/M1F/0F/F1/ChCE4lvBgB-IRXzKAADD1kVmqboABGddQADHcIAAMPu167/220x165c.jpg
148,3_185480113.htm,1室1厅,渝中,财信渝中城,62,2016,高层,南向,解放碑-中山一路6号(七星岗车站旁),105,16935,false,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_8/15/M17/3/818a647318df40638ae847b963afa6b4/220x165c.jpg
149,3_187304950.htm,3室2厅,渝中,来福士广场住宅,206,2018,中层,南北向,朝天门-重庆市渝中区朝天门广场,780,37864,false,0,http://cdnsfb.soufunimg.com/viewimage/1/2018_6/13/M21/3/dba29ef00832400bba94022a61681580/220x165c.jpg
150,3_187011141.htm,4室2厅,渝中,国宾豪庭三期,85,2015,中层,南向,大坪-金银湾209号(歇台子小学旁),135,15882,true,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/4/M22/0/3647f2a277ae45b28ca829079e545d9f/220x165c.jpg
151,3_186257359.htm,2室1厅,渝中,龙湖时代天街,68,2012,低层,南向,大坪-大坪正街38号,160,23529,false,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_10/9/M15/47/1191c7639b224ad386db9174155b9c8c/220x165c.jpg
152,3_185218921.htm,2室2厅,渝中,万科锦程,72,2014,中层,南向,大坪-大坪正街160号,143,19861,true,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_9/11/M17/3/b9b26c0dc3274f0e8e849d8244802b84/220x165c.jpg
153,3_187128728.htm,2室1厅,渝中,中山二路小区,50.34,2000,中层,南北向,两路口-重庆市渝中区观音岩外科医院旁,42,8343,false,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_10/26/M19/10/54e9b38dfb6d4ff986e2f6ab356d7af0/220x165c.jpg
154,3_187081615.htm,6室3厅,渝中,协信阿卡迪亚,318,2007,高层,南向,大坪-高九路虎头岩黄荆社13号,450,14151,false,0,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/7/M19/41/b136e372a01a41cbb49236d64d49e2a7/220x165c.jpg
155,3_187226665.htm,2室1厅,渝中,星河城,57,2005,中层,南北向,解放碑-重庆市渝中区解放碑较场口和平路1号,123,21579,true,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/13/M19/54/357551afaac94472922de1723c6b3df6/220x165c.jpg
156,3_186630268.htm,2室2厅,渝中,万科锦尚,66,2016,中层,南向,大坪-大坪商圈歇虎路(虎头岩转盘旁),110,16667,true,0,http://cdnsfb.soufunimg.com/viewimage/1/2018_9/29/M16/46/1e069bcf060f4807bd8b19702b4142ca/220x165c.jpg
157,3_184626081.htm,3室2厅,渝中,协信公馆,171,2015,中层,南向,一号桥-胜利路132号,380,22222,true,2,http://cdnsfb.soufunimg.com/viewimage/1/2018_8/30/M13/37/21db03a98bde476fa73823a35b70d2a7/220x165c.jpg
158,3_183984667.htm,3室2厅,渝中,协信公馆,141,2013,高层,西南向,一号桥-胜利路132号,298,21135,true,2,http://cdnsfb.soufunimg.com/viewimage/1/2018_8/17/M17/32/6cce680f71ab4215a20455823f79fa85/220x165c.jpg
159,3_187165437.htm,4室2厅,渝中,协信公馆,208,2013,低层,南向,一号桥-胜利路132号,430,20673,true,2,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/11/M9/45/60253431664042b4a46118a8130f8c3a/220x165c.jpg
160,3_186093960.htm,2室2厅,渝中,恒康丽景,66,2013,低层,南向,大坪-高九路虎头岩车站旁,95,14394,false,0,http://cdnsfb.soufunimg.com/viewimage/1/2018_10/4/M13/1/b87d0e0e44e1465da22763b859e66fff/220x165c.jpg
161,3_187226067.htm,2室2厅,渝中,来福士广场住宅,190,2013,中层,南向,朝天门-重庆市渝中区朝天门广场,620,32632,false,0,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/13/M19/36/d83773810f9049bb868d79e4c6635dde/220x165c.jpg
162,3_187334661.htm,3室2厅,渝中,协信公馆,145,2013,中层,南北向,一号桥-胜利路132号,330,22759,true,2,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/18/M10/31/51de7414fdbd4de3b60d1ee6f5a07fd7/220x165c.jpg
163,3_185223885.htm,3室2厅,渝中,协信公馆,107.1,2017,中层,南北向,一号桥-胜利路132号,234,21849,true,2,http://cdnsfb.soufunimg.com/viewimage/1/2018_9/11/M18/43/cc4806e1e7534e30a29e47e2c88f14b9/220x165c.jpg
164,3_184622877.htm,3室2厅,渝中,新东福花园,167.51,2013,低层,西南向,黄沙溪-菜袁路209号,170,10149,false,2,http://cdnsfb.soufunimg.com/viewimage/1/2018_8/28/M15/32/8868d3b26f6848708438ee3d9a8fb48d/220x165c.jpg
165,3_187309955.htm,4室2厅,渝中,鹅岭,175,2018,中层,南北向,两路口-鹅岭公园旁,481,27486,false,2,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/17/M9/57/e2ed8acccf6e4cbabf820ad8345ed2fd/220x165c.jpg
166,3_187176419.htm,3室1厅,渝中,龙泉花园,113,2004,低层,南向,两路口-重庆市渝中区上清寺渝建村130号,125,11062,false,2,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/11/M16/52/a72b5eb2d8334bb0b6d967a0a331c391/220x165c.jpg
167,3_187323716.htm,2室1厅,渝中,康德糖果盒,73,2006,高层,南北向,大坪-重庆市渝中区肖家湾出城方向车站旁,108,14795,true,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/17/M18/48/d8b7668484b746939fa5882ac77d6167/220x165c.jpg
168,3_185726508.htm,4室2厅,渝中,协信公馆,207.5,2013,中层,南北向,一号桥-胜利路132号,470,22651,true,2,http://cdnsfb.soufunimg.com/viewimage/1/2018_9/17/M16/19/155df3c8df82458194152e344460d973/220x165c.jpg
169,3_185960817.htm,4室2厅,渝中,恒大名都,148,2015,高层,东向,大坪-石油路1号,310,20946,true,1,http://img4cq.centainfo.com/Images/20180829/050838_3612bb81-413b-4c99-8faa-7ed4713ad973.jpg
170,3_187184131.htm,1室1厅,渝中,渝州花园,42,2007,中层,南向,袁家岗-重庆市渝中区渝州路103号,50,11905,false,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/11/M21/5/8c8ce9543fce48029cda09a05da8b094/220x165c.jpg
171,3_187280839.htm,1室1厅,渝中,枣子岚垭,36.3,1997,高层,东南向,上清寺-渝中区枣子岚垭正街,24,6612,false,2,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/1/M20/38/4c44a2eb42854736a1416d7104c94f75/220x165c.jpg
172,3_184838233.htm,2室1厅,渝中,国宾豪庭三期,40,2014,高层,南向,大坪-金银湾209号(歇台子小学旁),67,16750,true,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_8/15/M21/43/00b9297f07ac4158b5250f8b768fde27/220x165c.jpg
173,3_186970963.htm,4室2厅,渝中,鹅岭,170,2018,中层,南北向,两路口-鹅岭公园旁,565,33235,false,2,http://cdnsfb.soufunimg.com/viewimage/2/2018_11/1/M17/22/7b3a7b8d202147028cd95eeb5cc039c4/220x165c.jpg
174,3_187392709.htm,3室2厅,渝中,日月光解放碑1号,120.4,2016,低层,南向,解放碑-民权路88号,280,23256,false,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_9/18/M14/32/0373fedec3d249b2b6ccf5e4e2be6526/220x165c.jpg
175,3_186909919.htm,3室2厅,渝中,重庆天地雍江御庭,160,2015,高层,南北向,化龙桥-化龙桥瑞天路51号(原化龙桥嘉陵路),420,26250,false,0,http://cdnsfb.soufunimg.com/viewimage/1/2018_10/31/M20/33/1f8aff13c93e40218c3b71846faf10ed/220x165c.jpg
176,3_187158649.htm,3室2厅,渝中,协信公馆,161,2013,中层,南北向,一号桥-胜利路132号,367,22795,true,2,http://cdnsfb.soufunimg.com/viewimage/1/2018_10/25/M21/12/e883011cdd384875b108b1f388add852/220x165c.jpg
177,3_186838300.htm,2室2厅,渝中,协信公馆,107,2013,中层,南北向,一号桥-胜利路132号,235,21963,true,2,http://cdnsfb.soufunimg.com/viewimage/1/2018_10/15/M9/16/c84fb7671c8a428bb87d0cf6ea1c751a/220x165c.jpg
178,3_187260295.htm,4室2厅,渝中,恒大名都,160,2012,中层,东南向,大坪-石油路1号,320,20000,true,1,http://img11.soufunimg.com/viewimage/agents/2018_11/15/M0E/10/91/ChCE4lvs0vaINSyyAACwA6gEOp8ABHbwQKECisAALAb820/220x165c.jpg
179,3_184798202.htm,3室2厅,渝中,融创白象街,139,2016,低层,南向,解放碑-解放碑凯旋路,260,18705,false,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_9/2/M19/52/6df7071ff8794182959d241ded191883/220x165c.jpg
180,3_186847691.htm,3室2厅,渝中,协信公馆,163,2017,高层,东向,一号桥-胜利路132号,340,20859,true,2,http://img11.soufunimg.com/viewimage/agents/2018_06/05/M0C/0D/6E/ChCE4lsWU2uIaLusAALTQeqywsAABCi1AHGkzMAAtNZ320/220x165c.jpg
181,3_187413051.htm,1室1厅,渝中,来福士广场住宅,97,2018,中层,南向,朝天门-重庆市渝中区朝天门广场,440,45361,false,0,http://cdnsfb.soufunimg.com/viewimage/1/2018_9/18/M14/36/c6663d08ed414d4caccdb132ee5d4e75/220x165c.jpg
182,3_185821545.htm,3室2厅,渝中,兰波红城丽景,105,2013,低层,南北向,大坪-长江二路39号,166,15810,false,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_9/26/M11/9/6c04e21f1fb6430c8e2b3130373a3fdf/220x165c.jpg
183,3_187250340.htm,2室1厅,渝中,兰波红城丽景,59,2009,中层,南北向,大坪-长江二路39号,78,13220,false,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/14/M19/1/602d3f7d51124cf4a946a89e94e9eec7/220x165c.jpg
184,3_187341082.htm,2室2厅,渝中,民新花园,70,2008,中层,南向,黄沙溪-渝中区菜园路196号,75,10714,false,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/5/M17/57/a14bb4cbb3ee46438da7124e4f13e176/220x165c.jpg
185,3_187327595.htm,3室2厅,渝中,万科锦程,109,2013,中层,东南向,大坪-大坪正街160号,180,16514,true,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/17/M20/42/bad48e3266534171b378f8a4c02a1663/220x165c.jpg
186,3_187046464.htm,2室1厅,渝中,水晶石国际公寓,80.6,2005,高层,北向,上清寺-重庆市渝中区观音岩车站,115,14268,false,1,http://cdnsfb.soufunimg.com/viewimage/1/2018_11/6/M15/35/3c3f3d9c630c4ca28b28feae88fee6bb/220x165c.jpg
